"./images/2018-03-13-13.51.00/","img_2018-03-13-13.51.00.767662.jpg",39,216
"./images/2018-03-13-13.51.00/","img_2018-03-13-13.51.00.950553.jpg",42,216
"./images/2018-03-13-13.51.00/","img_2018-03-13-13.51.01.167356.jpg",42,36
"./images/2018-03-13-13.51.00/","img_2018-03-13-13.51.01.381885.jpg",42,0
"./images/2018-03-13-13.51.00/","img_2018-03-13-13.51.01.597456.jpg",42,-72
"./images/2018-03-13-13.51.00/","img_2018-03-13-13.51.01.841423.jpg",42,-216
"./images/2018-03-13-13.51.00/","img_2018-03-13-13.51.02.059077.jpg",42,-72
"./images/2018-03-13-13.51.00/","img_2018-03-13-13.51.02.291975.jpg",42,252
"./images/2018-03-13-13.51.00/","img_2018-03-13-13.51.02.509736.jpg",39,252
"./images/2018-03-13-13.51.00/","img_2018-03-13-13.51.02.712935.jpg",39,216
"./images/2018-03-13-13.51.00/","img_2018-03-13-13.51.02.941398.jpg",42,252
"./images/2018-03-13-13.51.00/","img_2018-03-13-13.51.03.173726.jpg",42,180
"./images/2018-03-13-13.51.00/","img_2018-03-13-13.51.03.393582.jpg",42,324
"./images/2018-03-13-13.51.00/","img_2018-03-13-13.51.03.615692.jpg",42,216
"./images/2018-03-13-13.51.00/","img_2018-03-13-13.51.03.837526.jpg",42,324
"./images/2018-03-13-13.51.00/","img_2018-03-13-13.51.04.053352.jpg",42,216
"./images/2018-03-13-13.51.00/","img_2018-03-13-13.51.04.285517.jpg",42,144
"./images/2018-03-13-13.51.00/","img_2018-03-13-13.51.04.487338.jpg",42,180
"./images/2018-03-13-13.51.00/","img_2018-03-13-13.51.04.719779.jpg",42,144
"./images/2018-03-13-13.51.00/","img_2018-03-13-13.51.04.948955.jpg",42,-36
"./images/2018-03-13-13.51.00/","img_2018-03-13-13.51.05.181928.jpg",42,36
"./images/2018-03-13-13.51.00/","img_2018-03-13-13.51.05.415740.jpg",42,216
"./images/2018-03-13-13.51.00/","img_2018-03-13-13.51.05.618081.jpg",42,72
"./images/2018-03-13-13.51.00/","img_2018-03-13-13.51.05.833341.jpg",42,36
"./images/2018-03-13-13.51.00/","img_2018-03-13-13.51.06.035596.jpg",42,216
"./images/2018-03-13-13.51.00/","img_2018-03-13-13.51.06.238176.jpg",42,288
"./images/2018-03-13-13.51.00/","img_2018-03-13-13.51.06.456185.jpg",42,288
"./images/2018-03-13-13.51.00/","img_2018-03-13-13.51.06.660792.jpg",42,324
"./images/2018-03-13-13.51.00/","img_2018-03-13-13.51.06.892718.jpg",42,36
"./images/2018-03-13-13.51.00/","img_2018-03-13-13.51.07.111177.jpg",42,216
"./images/2018-03-13-13.51.00/","img_2018-03-13-13.51.07.357045.jpg",42,144
"./images/2018-03-13-13.51.00/","img_2018-03-13-13.51.07.578056.jpg",42,-72
"./images/2018-03-13-13.51.00/","img_2018-03-13-13.51.07.809382.jpg",42,324
"./images/2018-03-13-13.51.00/","img_2018-03-13-13.51.08.026699.jpg",42,360
"./images/2018-03-13-13.51.00/","img_2018-03-13-13.51.08.228760.jpg",42,252
"./images/2018-03-13-13.51.00/","img_2018-03-13-13.51.08.461934.jpg",42,252
"./images/2018-03-13-13.51.00/","img_2018-03-13-13.51.08.683765.jpg",42,144
"./images/2018-03-13-13.51.00/","img_2018-03-13-13.51.08.928479.jpg",42,324
"./images/2018-03-13-13.51.00/","img_2018-03-13-13.51.09.148246.jpg",42,-36
"./images/2018-03-13-13.51.00/","img_2018-03-13-13.51.09.393957.jpg",42,216
"./images/2018-03-13-13.51.00/","img_2018-03-13-13.51.09.613390.jpg",42,216
"./images/2018-03-13-13.51.00/","img_2018-03-13-13.51.09.845516.jpg",42,180
"./images/2018-03-13-13.51.00/","img_2018-03-13-13.51.10.091376.jpg",42,144
"./images/2018-03-13-13.51.00/","img_2018-03-13-13.51.10.313428.jpg",42,144
"./images/2018-03-13-13.51.00/","img_2018-03-13-13.51.10.558079.jpg",39,72
"./images/2018-03-13-13.51.00/","img_2018-03-13-13.51.10.778647.jpg",42,108
"./images/2018-03-13-13.51.00/","img_2018-03-13-13.51.11.009261.jpg",42,72
"./images/2018-03-13-13.51.00/","img_2018-03-13-13.51.11.236828.jpg",39,36
"./images/2018-03-13-13.51.00/","img_2018-03-13-13.51.11.450834.jpg",42,72
"./images/2018-03-13-13.51.00/","img_2018-03-13-13.51.11.685429.jpg",42,72
"./images/2018-03-13-13.51.00/","img_2018-03-13-13.51.11.914671.jpg",42,180
"./images/2018-03-13-13.51.00/","img_2018-03-13-13.51.12.146773.jpg",42,72
"./images/2018-03-13-13.51.00/","img_2018-03-13-13.51.12.355909.jpg",42,144
"./images/2018-03-13-13.51.00/","img_2018-03-13-13.51.12.587619.jpg",42,216
"./images/2018-03-13-13.51.00/","img_2018-03-13-13.51.12.812735.jpg",42,180
"./images/2018-03-13-13.51.00/","img_2018-03-13-13.51.13.031164.jpg",42,180
"./images/2018-03-13-13.51.00/","img_2018-03-13-13.51.13.264125.jpg",42,144
"./images/2018-03-13-13.51.00/","img_2018-03-13-13.51.13.497118.jpg",39,144
"./images/2018-03-13-13.51.00/","img_2018-03-13-13.51.13.717789.jpg",42,180
"./images/2018-03-13-13.51.00/","img_2018-03-13-13.51.13.963514.jpg",42,180
"./images/2018-03-13-13.51.00/","img_2018-03-13-13.51.14.182440.jpg",42,72
"./images/2018-03-13-13.51.00/","img_2018-03-13-13.51.14.400727.jpg",42,0
"./images/2018-03-13-13.51.00/","img_2018-03-13-13.51.14.645352.jpg",42,72
"./images/2018-03-13-13.51.00/","img_2018-03-13-13.51.14.856300.jpg",47,108
"./images/2018-03-13-13.51.00/","img_2018-03-13-13.51.15.090641.jpg",42,72
"./images/2018-03-13-13.51.00/","img_2018-03-13-13.51.15.323108.jpg",39,180
"./images/2018-03-13-13.51.00/","img_2018-03-13-13.51.15.556502.jpg",42,252
"./images/2018-03-13-13.51.00/","img_2018-03-13-13.51.15.774656.jpg",42,252
"./images/2018-03-13-13.51.00/","img_2018-03-13-13.51.15.988837.jpg",42,360
"./images/2018-03-13-13.51.00/","img_2018-03-13-13.51.16.204577.jpg",42,180
"./images/2018-03-13-13.51.00/","img_2018-03-13-13.51.16.437060.jpg",42,252
"./images/2018-03-13-13.51.00/","img_2018-03-13-13.51.16.657964.jpg",42,108
"./images/2018-03-13-13.51.00/","img_2018-03-13-13.51.16.861792.jpg",42,108
"./images/2018-03-13-13.51.00/","img_2018-03-13-13.51.17.080425.jpg",42,216
"./images/2018-03-13-13.51.00/","img_2018-03-13-13.51.17.301161.jpg",42,252
"./images/2018-03-13-13.51.00/","img_2018-03-13-13.51.17.520137.jpg",42,252
"./images/2018-03-13-13.51.00/","img_2018-03-13-13.51.17.740960.jpg",42,216
"./images/2018-03-13-13.51.00/","img_2018-03-13-13.51.17.967333.jpg",42,216
"./images/2018-03-13-13.51.00/","img_2018-03-13-13.51.18.182749.jpg",42,144
"./images/2018-03-13-13.51.00/","img_2018-03-13-13.51.18.417132.jpg",42,216
"./images/2018-03-13-13.51.00/","img_2018-03-13-13.51.18.648075.jpg",42,288
"./images/2018-03-13-13.51.00/","img_2018-03-13-13.51.18.864396.jpg",42,252
"./images/2018-03-13-13.51.00/","img_2018-03-13-13.51.19.096783.jpg",42,180
"./images/2018-03-13-13.51.00/","img_2018-03-13-13.51.19.330322.jpg",42,36
"./images/2018-03-13-13.51.00/","img_2018-03-13-13.51.19.549688.jpg",42,36
"./images/2018-03-13-13.51.00/","img_2018-03-13-13.51.19.783128.jpg",42,72
"./images/2018-03-13-13.51.00/","img_2018-03-13-13.51.20.002378.jpg",42,180
"./images/2018-03-13-13.51.00/","img_2018-03-13-13.51.20.233706.jpg",42,144
"./images/2018-03-13-13.51.00/","img_2018-03-13-13.51.20.453589.jpg",42,144
"./images/2018-03-13-13.51.00/","img_2018-03-13-13.51.20.672499.jpg",42,144
"./images/2018-03-13-13.51.00/","img_2018-03-13-13.51.20.891407.jpg",42,180
"./images/2018-03-13-13.51.00/","img_2018-03-13-13.51.21.137608.jpg",42,108
"./images/2018-03-13-13.51.00/","img_2018-03-13-13.51.21.342324.jpg",42,0
"./images/2018-03-13-13.51.00/","img_2018-03-13-13.51.21.561040.jpg",42,36
"./images/2018-03-13-13.51.00/","img_2018-03-13-13.51.21.806677.jpg",42,72
"./images/2018-03-13-13.51.00/","img_2018-03-13-13.51.22.031548.jpg",42,252
"./images/2018-03-13-13.51.00/","img_2018-03-13-13.51.22.251226.jpg",42,216
"./images/2018-03-13-13.51.00/","img_2018-03-13-13.51.22.470290.jpg",42,216
