"/home/pi/myProject/python/rc-tracked-car/images/2018-03-21-16.38.58","img_2018-03-21-16.38.58.019831.jpg",49,180
"/home/pi/myProject/python/rc-tracked-car/images/2018-03-21-16.38.58","img_2018-03-21-16.38.58.237968.jpg",47,72
"/home/pi/myProject/python/rc-tracked-car/images/2018-03-21-16.38.58","img_2018-03-21-16.38.58.485307.jpg",49,72
"/home/pi/myProject/python/rc-tracked-car/images/2018-03-21-16.38.58","img_2018-03-21-16.38.58.715704.jpg",47,72
"/home/pi/myProject/python/rc-tracked-car/images/2018-03-21-16.38.58","img_2018-03-21-16.38.58.961923.jpg",49,-72
"/home/pi/myProject/python/rc-tracked-car/images/2018-03-21-16.38.58","img_2018-03-21-16.38.59.204310.jpg",47,72
"/home/pi/myProject/python/rc-tracked-car/images/2018-03-21-16.38.58","img_2018-03-21-16.38.59.439922.jpg",47,360
"/home/pi/myProject/python/rc-tracked-car/images/2018-03-21-16.38.58","img_2018-03-21-16.38.59.670369.jpg",47,288
"/home/pi/myProject/python/rc-tracked-car/images/2018-03-21-16.38.58","img_2018-03-21-16.38.59.914157.jpg",49,252
"/home/pi/myProject/python/rc-tracked-car/images/2018-03-21-16.38.58","img_2018-03-21-16.39.00.143703.jpg",49,216
"/home/pi/myProject/python/rc-tracked-car/images/2018-03-21-16.38.58","img_2018-03-21-16.39.00.373442.jpg",49,144
"/home/pi/myProject/python/rc-tracked-car/images/2018-03-21-16.38.58","img_2018-03-21-16.39.00.615010.jpg",49,36
"/home/pi/myProject/python/rc-tracked-car/images/2018-03-21-16.38.58","img_2018-03-21-16.39.00.865621.jpg",47,-36
"/home/pi/myProject/python/rc-tracked-car/images/2018-03-21-16.38.58","img_2018-03-21-16.39.01.131067.jpg",47,216
"/home/pi/myProject/python/rc-tracked-car/images/2018-03-21-16.38.58","img_2018-03-21-16.39.01.369242.jpg",47,108
"/home/pi/myProject/python/rc-tracked-car/images/2018-03-21-16.38.58","img_2018-03-21-16.39.01.614847.jpg",49,-108
"/home/pi/myProject/python/rc-tracked-car/images/2018-03-21-16.38.58","img_2018-03-21-16.39.01.859690.jpg",47,144
"/home/pi/myProject/python/rc-tracked-car/images/2018-03-21-16.38.58","img_2018-03-21-16.39.02.090673.jpg",49,324
"/home/pi/myProject/python/rc-tracked-car/images/2018-03-21-16.38.58","img_2018-03-21-16.39.02.337198.jpg",49,324
"/home/pi/myProject/python/rc-tracked-car/images/2018-03-21-16.38.58","img_2018-03-21-16.39.02.590672.jpg",47,324
"/home/pi/myProject/python/rc-tracked-car/images/2018-03-21-16.38.58","img_2018-03-21-16.39.02.837502.jpg",47,360
"/home/pi/myProject/python/rc-tracked-car/images/2018-03-21-16.38.58","img_2018-03-21-16.39.03.080983.jpg",49,108
"/home/pi/myProject/python/rc-tracked-car/images/2018-03-21-16.38.58","img_2018-03-21-16.39.03.311482.jpg",47,36
"/home/pi/myProject/python/rc-tracked-car/images/2018-03-21-16.38.58","img_2018-03-21-16.39.03.545291.jpg",49,252
"/home/pi/myProject/python/rc-tracked-car/images/2018-03-21-16.38.58","img_2018-03-21-16.39.03.793054.jpg",49,36
"/home/pi/myProject/python/rc-tracked-car/images/2018-03-21-16.38.58","img_2018-03-21-16.39.04.012296.jpg",49,108
"/home/pi/myProject/python/rc-tracked-car/images/2018-03-21-16.38.58","img_2018-03-21-16.39.04.257690.jpg",47,0
"/home/pi/myProject/python/rc-tracked-car/images/2018-03-21-16.38.58","img_2018-03-21-16.39.04.496751.jpg",49,0
"/home/pi/myProject/python/rc-tracked-car/images/2018-03-21-16.38.58","img_2018-03-21-16.39.04.723085.jpg",49,180
"/home/pi/myProject/python/rc-tracked-car/images/2018-03-21-16.38.58","img_2018-03-21-16.39.04.968354.jpg",47,252
"/home/pi/myProject/python/rc-tracked-car/images/2018-03-21-16.38.58","img_2018-03-21-16.39.05.203619.jpg",47,360
"/home/pi/myProject/python/rc-tracked-car/images/2018-03-21-16.38.58","img_2018-03-21-16.39.05.441405.jpg",49,360
"/home/pi/myProject/python/rc-tracked-car/images/2018-03-21-16.38.58","img_2018-03-21-16.39.05.673411.jpg",49,72
"/home/pi/myProject/python/rc-tracked-car/images/2018-03-21-16.38.58","img_2018-03-21-16.39.05.907748.jpg",47,72
"/home/pi/myProject/python/rc-tracked-car/images/2018-03-21-16.38.58","img_2018-03-21-16.39.06.141785.jpg",49,108
"/home/pi/myProject/python/rc-tracked-car/images/2018-03-21-16.38.58","img_2018-03-21-16.39.06.377718.jpg",47,36
"/home/pi/myProject/python/rc-tracked-car/images/2018-03-21-16.38.58","img_2018-03-21-16.39.06.617935.jpg",47,-36
"/home/pi/myProject/python/rc-tracked-car/images/2018-03-21-16.38.58","img_2018-03-21-16.39.06.845076.jpg",47,36
"/home/pi/myProject/python/rc-tracked-car/images/2018-03-21-16.38.58","img_2018-03-21-16.39.07.092992.jpg",49,252
"/home/pi/myProject/python/rc-tracked-car/images/2018-03-21-16.38.58","img_2018-03-21-16.39.07.342587.jpg",47,0
"/home/pi/myProject/python/rc-tracked-car/images/2018-03-21-16.38.58","img_2018-03-21-16.39.07.581982.jpg",49,144
"/home/pi/myProject/python/rc-tracked-car/images/2018-03-21-16.38.58","img_2018-03-21-16.39.07.832711.jpg",49,144
"/home/pi/myProject/python/rc-tracked-car/images/2018-03-21-16.38.58","img_2018-03-21-16.39.08.057400.jpg",47,252
"/home/pi/myProject/python/rc-tracked-car/images/2018-03-21-16.38.58","img_2018-03-21-16.39.08.304907.jpg",47,252
"/home/pi/myProject/python/rc-tracked-car/images/2018-03-21-16.38.58","img_2018-03-21-16.39.08.531770.jpg",49,360
"/home/pi/myProject/python/rc-tracked-car/images/2018-03-21-16.38.58","img_2018-03-21-16.39.08.764694.jpg",47,360
"/home/pi/myProject/python/rc-tracked-car/images/2018-03-21-16.38.58","img_2018-03-21-16.39.09.011452.jpg",49,144
"/home/pi/myProject/python/rc-tracked-car/images/2018-03-21-16.38.58","img_2018-03-21-16.39.09.238345.jpg",49,108
"/home/pi/myProject/python/rc-tracked-car/images/2018-03-21-16.38.58","img_2018-03-21-16.39.09.484461.jpg",49,0
"/home/pi/myProject/python/rc-tracked-car/images/2018-03-21-16.38.58","img_2018-03-21-16.39.09.709225.jpg",47,288
"/home/pi/myProject/python/rc-tracked-car/images/2018-03-21-16.38.58","img_2018-03-21-16.39.09.943074.jpg",49,108
"/home/pi/myProject/python/rc-tracked-car/images/2018-03-21-16.38.58","img_2018-03-21-16.39.10.176758.jpg",49,180
"/home/pi/myProject/python/rc-tracked-car/images/2018-03-21-16.38.58","img_2018-03-21-16.39.10.410487.jpg",49,36
"/home/pi/myProject/python/rc-tracked-car/images/2018-03-21-16.38.58","img_2018-03-21-16.39.10.646220.jpg",47,0
"/home/pi/myProject/python/rc-tracked-car/images/2018-03-21-16.38.58","img_2018-03-21-16.39.10.891542.jpg",49,36
"/home/pi/myProject/python/rc-tracked-car/images/2018-03-21-16.38.58","img_2018-03-21-16.39.11.131182.jpg",47,144
"/home/pi/myProject/python/rc-tracked-car/images/2018-03-21-16.38.58","img_2018-03-21-16.39.11.357162.jpg",49,180
"/home/pi/myProject/python/rc-tracked-car/images/2018-03-21-16.38.58","img_2018-03-21-16.39.11.604147.jpg",44,216
"/home/pi/myProject/python/rc-tracked-car/images/2018-03-21-16.38.58","img_2018-03-21-16.39.11.829193.jpg",47,324
"/home/pi/myProject/python/rc-tracked-car/images/2018-03-21-16.38.58","img_2018-03-21-16.39.12.063475.jpg",47,252
"/home/pi/myProject/python/rc-tracked-car/images/2018-03-21-16.38.58","img_2018-03-21-16.39.12.311559.jpg",49,36
"/home/pi/myProject/python/rc-tracked-car/images/2018-03-21-16.38.58","img_2018-03-21-16.39.12.562524.jpg",47,180
"/home/pi/myProject/python/rc-tracked-car/images/2018-03-21-16.38.58","img_2018-03-21-16.39.12.800320.jpg",49,180
"/home/pi/myProject/python/rc-tracked-car/images/2018-03-21-16.38.58","img_2018-03-21-16.39.13.061726.jpg",47,144
"/home/pi/myProject/python/rc-tracked-car/images/2018-03-21-16.38.58","img_2018-03-21-16.39.13.299865.jpg",47,180
"/home/pi/myProject/python/rc-tracked-car/images/2018-03-21-16.38.58","img_2018-03-21-16.39.13.550858.jpg",47,72
"/home/pi/myProject/python/rc-tracked-car/images/2018-03-21-16.38.58","img_2018-03-21-16.39.13.800034.jpg",47,36
"/home/pi/myProject/python/rc-tracked-car/images/2018-03-21-16.38.58","img_2018-03-21-16.39.14.040366.jpg",49,0
"/home/pi/myProject/python/rc-tracked-car/images/2018-03-21-16.38.58","img_2018-03-21-16.39.14.278575.jpg",47,-72
"/home/pi/myProject/python/rc-tracked-car/images/2018-03-21-16.38.58","img_2018-03-21-16.39.14.518572.jpg",49,144
"/home/pi/myProject/python/rc-tracked-car/images/2018-03-21-16.38.58","img_2018-03-21-16.39.14.772143.jpg",47,216
"/home/pi/myProject/python/rc-tracked-car/images/2018-03-21-16.38.58","img_2018-03-21-16.39.15.026731.jpg",49,324
"/home/pi/myProject/python/rc-tracked-car/images/2018-03-21-16.38.58","img_2018-03-21-16.39.15.280085.jpg",49,216
